武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,倍率,加算,バフ合計,バフ共通,雷バフ,バフ落下,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+草バフ+防御%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+草バフ+HP%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+草バフ+元素熟知,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+草バフ+治癒効果,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+攻撃%+防御%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+攻撃%+HP%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+攻撃%+元素熟知,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+攻撃%+治癒効果,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+炎バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+水バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+氷バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+岩バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+風バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+草バフ+攻撃%,シロネン(灰燼4、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119733,2109.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+万葉(翠緑4),119686,3279.36,7.32,0,1.666,1.2,0.466,0,0,Hydro:1、Electro:2、Anemo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+防御%,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119675,2799.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+HP%,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119675,2799.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+元素熟知,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119675,2799.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,187,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+治癒効果,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119675,2799.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119675,2799.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,0.96:1.91,0.65:0.29,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),119537,2799.38,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+防御%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+HP%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,187,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+炎バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+水バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+氷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+岩バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+風バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+草バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+物理バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119345,2799.38,7.32,6400,1.38,0.45,0.4,0.53,0,Electro:2、Anemo:2、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+防御%+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+防御%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+HP%+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+HP%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,187,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,187,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+炎バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+水バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+氷バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+岩バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+岩バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+風バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+草バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+草バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+物理バフ+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+物理バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,黒曜の秘典4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.30:1.00,1.6
ヴィヴィッド・ハート,黒曜の秘典4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),119341,2799.38,7.32,6400,1.13,0.45,0.4,0.28,0,Electro:2、Anemo:2、,0,1.00:2.62,0.61:0.38,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+防御%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+HP%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+元素熟知+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,187,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+水バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+氷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+岩バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+風バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+草バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2色以上)+万葉(翠緑4),119317,2799.38,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,防御%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119271,2319.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,HP%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119271,2319.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119271,2319.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,187,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),119271,2319.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,0,1.00:2.24,0.80:0.00,1.6
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2色以上)+万葉(翠緑4),119237,2799.38,7.32,0,1.766,0.3,0.466,1,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.16,0.53:0.54,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+防御%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119220,2799.38,7.32,0,2.166,0.9,1.266,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+HP%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119220,2799.38,7.32,0,2.166,0.9,1.266,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+元素熟知,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119220,2799.38,7.32,0,2.166,0.9,1.266,0,0,Hydro:1、Electro:2、Geo:1、,187,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+治癒効果,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119220,2799.38,7.32,0,2.166,0.9,1.266,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119220,2799.38,7.32,0,2.166,0.9,1.266,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+防御%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119104,3279.36,7.32,0,1.7,0.9,0.8,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+HP%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119104,3279.36,7.32,0,1.7,0.9,0.8,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+元素熟知,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119104,3279.36,7.32,0,1.7,0.9,0.8,0,0,Hydro:1、Electro:2、Geo:1、,187,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+治癒効果,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119104,3279.36,7.32,0,1.7,0.9,0.8,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+炎バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼4、2色以上)+フリーナ(フル),119104,3279.36,7.32,0,1.7,0.9,0.8,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.25,0.48:0.63,1.6
