武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,倍率,加算,バフ合計,バフ共通,雷バフ,バフ落下,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),96186.38,2109.38,7.32,6400,2.33,1.05,0,1.28,0,Hydro:1、Electro:1、Anemo:2、,374,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96185.46,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,387,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96185.46,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,387,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96168.95,2109.38,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:1、Anemo:1、,0,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96168.54,2799.38,7.32,6400,1.546,0.15,0.866,0.53,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96168.54,2799.38,7.32,6400,1.546,0.15,0.866,0.53,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林4)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),96123.66,3069.34,7.32,0,1.25,0.85,0.4,0,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林以外)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),96123.66,3069.34,7.32,0,1.25,0.85,0.4,0,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),96080.7,3279.36,7.32,0,2.216,0.75,0.466,1,0,Hydro:1、Electro:2、Geo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+会心率,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96074.02,2109.38,7.32,6400,2.43,1.15,0,1.28,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,ナヒーダ(深林4)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96040.8,2589.36,7.32,6400,1.68,0.4,0,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,ナヒーダ(深林以外)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),96040.8,2589.36,7.32,6400,1.68,0.4,0,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+雷バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95985.25,1629.4,7.32,6400,2.196,1.2,0.466,0.53,0,Hydro:1、Electro:1、Anemo:2、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95961.95,2799.38,7.32,6400,1.746,0,0.466,1.28,0,Electro:2、Geo:1、Anemo:1、,187,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95958.05,2109.38,7.32,6400,1.73,1.2,0,0.53,0,Hydro:1、Electro:1、Anemo:2、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95935.02,2589.36,7.32,6400,1.53,0.85,0.4,0.28,0,Pyro:1、Electro:1、Anemo:2、,0,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95935.02,2589.36,7.32,6400,1.53,0.85,0.4,0.28,0,Pyro:1、Electro:1、Anemo:2、,0,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑以外),95916.35,3069.34,7.32,0,1.6,1.2,0.4,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+元素熟知+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95909.35,2109.38,7.32,6400,1.58,0.9,0.4,0.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,374,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),95896.04,3759.34,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:2、Geo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),95896.04,3759.34,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:2、Geo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時),95896.04,3759.34,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:2、Geo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),95868.14,2109.38,7.32,0,3.016,1.15,0.866,1,0,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼4、戦意200時),95868.14,2109.38,7.32,0,3.016,1.15,0.866,1,0,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95856.58,3279.36,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:2、Anemo:2、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95851.41,2799.38,7.32,6400,1.83,0.9,0.4,0.53,0,Hydro:1、Electro:2、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95840.25,2319.4,7.32,6400,1.546,0.15,0.866,0.53,0,Electro:2、Geo:1、Anemo:1、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),95810.55,3279.36,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Anemo:1、Dendro:1、,387,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),95810.55,3279.36,7.32,0,1.7,0.3,0.4,1,0,Electro:2、Anemo:1、Dendro:1、,387,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95792.43,3069.34,7.32,6400,0.73,0.45,0,0.28,0,Electro:1、Anemo:2、Dendro:1、,200,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95792.43,3069.34,7.32,6400,0.73,0.45,0,0.28,0,Electro:1、Anemo:2、Dendro:1、,200,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),95789.02,2589.36,7.32,0,2.45,1.05,0.4,1,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95743.97,1629.4,7.32,6400,1.58,0.3,0,1.28,0,Electro:1、Anemo:2、Dendro:1、,574,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95743.97,1629.4,7.32,6400,1.58,0.3,0,1.28,0,Electro:1、Anemo:2、Dendro:1、,574,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+雷バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95740.98,1629.4,7.32,6400,2.246,0.85,0.866,0.53,0,Pyro:1、Electro:1、Anemo:2、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95740.76,2799.38,7.32,6400,0.896,0.15,0.466,0.28,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95740.75,2799.38,7.32,6400,0.896,0.15,0.466,0.28,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+元素熟知+攻撃%,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95715.26,2109.38,7.32,6400,1.53,0.85,0.4,0.28,0,Pyro:1、Electro:1、Anemo:2、,374,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),95709.29,2589.36,7.32,0,1.85,1.2,0.4,0.25,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+万葉(翠緑4),95679.18,2799.38,7.32,0,1.566,0.45,0.866,0.25,0,Electro:2、Geo:1、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95677.7,2109.38,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:1、Anemo:2、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95677.7,2109.38,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:1、Anemo:2、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),95626.48,2799.38,7.32,0,1.966,0.85,0.866,0.25,0,Pyro:1、Electro:2、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),95626.48,2799.38,7.32,0,1.966,0.85,0.866,0.25,0,Pyro:1、Electro:2、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+元素熟知,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95576.34,2319.4,7.32,6400,2.146,0,0.866,1.28,0,Electro:2、Geo:1、Anemo:1、,374,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),95547.41,2799.38,7.32,0,2.016,0.9,0.866,0.25,0,Hydro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+フリーナ(フル),95547.41,2799.38,7.32,0,2.016,0.9,0.866,0.25,0,Hydro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,元素熟知+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95525.03,1629.4,7.32,6400,2.296,0.9,0.866,0.53,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),95524.59,3069.34,7.32,0,1.2,1.2,0,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),95500.34,3279.36,7.32,0,1.3,0.3,0,1,0,Electro:2、Anemo:1、Dendro:1、,200,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),95500.34,3279.36,7.32,0,1.3,0.3,0,1,0,Electro:2、Anemo:1、Dendro:1、,200,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+元素熟知+攻撃%,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95467.76,2799.38,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:2、Anemo:1、,374,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95465.57,3279.36,7.32,6400,1.68,0,0.4,1.28,0,Electro:2、Anemo:1、Dendro:1、,387,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95465.57,3279.36,7.32,6400,1.68,0,0.4,1.28,0,Electro:2、Anemo:1、Dendro:1、,387,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ナヒーダ(深林4)+マーヴィカ(灰燼以外、戦意200時),95462.82,2589.36,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ナヒーダ(深林以外)+マーヴィカ(灰燼以外、戦意200時),95462.82,2589.36,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ナヒーダ(深林4)+マーヴィカ(灰燼4、戦意200時),95462.82,2589.36,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ナヒーダ(深林以外)+マーヴィカ(灰燼4、戦意200時),95462.82,2589.36,7.32,0,1.8,0.4,0.4,1,0,Pyro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+攻撃%,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95430.45,2589.36,7.32,6400,1.846,0.85,0.466,0.53,0,Pyro:1、Electro:1、Anemo:2、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑以外),95419.89,2589.36,7.32,0,2.066,1.2,0.866,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95418.2,2589.36,7.32,6400,1.896,0.9,0.466,0.53,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+攻撃%,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95353.06,3279.36,7.32,6400,2.03,0.75,0,1.28,0,Hydro:1、Electro:2、Anemo:1、,187,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),95258.15,2319.4,7.32,0,2.566,0.7,0.866,1,0,Pyro:1、Electro:2、Anemo:1、,187,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),95258.15,2319.4,7.32,0,2.566,0.7,0.866,1,0,Pyro:1、Electro:2、Anemo:1、,187,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),95239.98,2799.38,7.32,0,1.566,0.45,0.866,0.25,0,Electro:2、Anemo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),95239.98,2799.38,7.32,0,1.566,0.45,0.866,0.25,0,Electro:2、Anemo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),95238.66,2589.36,7.32,0,1.6,1.2,0.4,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+万葉(翠緑4),95236.47,2319.4,7.32,0,2.166,0.3,0.866,1,0,Electro:2、Geo:1、Anemo:1、,187,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),95227.05,3279.36,7.32,0,1.416,0.55,0.866,0,0,Pyro:1、Electro:2、Geo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),95227.05,3279.36,7.32,0,1.416,0.55,0.866,0,0,Pyro:1、Electro:2、Geo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時),95227.05,3279.36,7.32,0,1.416,0.55,0.866,0,0,Pyro:1、Electro:2、Geo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95222.32,3279.36,7.32,6400,1.746,0,0.466,1.28,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95222.32,3279.36,7.32,6400,1.746,0,0.466,1.28,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),95161.76,2589.36,7.32,6400,1.98,0.7,0,1.28,0,Pyro:1、Electro:1、Anemo:2、,0,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+元素熟知,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),95111.5,1629.4,7.32,6400,1.996,0.85,0.866,0.28,0,Pyro:1、Electro:1、Anemo:2、,374,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+万葉(翠緑4),95033.54,2799.38,7.32,0,2.166,0.3,0.866,1,0,Electro:2、Geo:1、Anemo:1、,187,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),95017.09,1629.4,7.32,6400,2.046,0.9,0.866,0.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,374,1.00:2.01,0.30:0.39,1
