武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),210563,4144,0,1.49,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),210563,4144,0,1.49,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.13:0.75,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,210353,3460,0,1.976,0.15,0,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,210353,3460,0,1.976,0.15,0,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.18:0.64,1
末路(R2),残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),210336,4648,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),辰砂4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),210253,4936,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.50:0.99,0.45:0.11,1
末路(R2),ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),210241,4028,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
末路(R2),ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),210241,4028,0,2.266,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
末路(R2),残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),210073,4716,0,2.416,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.50:0.99,0.45:0.11,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209979,2890,0,2.7,1.8,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209979,2890,0,2.7,1.8,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),209876,3063,0,2.49,1.59,0.4,0.4,0,Hydro:2、Geo:2、,100,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),209876,3063,0,2.49,1.59,0.4,0.4,0,Hydro:2、Geo:2、,100,0.79:1.58,0.15:0.70,1
裁断,劇団4(表),攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),209805,3592,0,2.85,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209799,4572,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209763,2467,0,3.166,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209763,2467,0,3.166,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
末路(R2),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209750,4476,0,1.9,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209721,3856,0,2.366,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),ファントム+劇団,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209719,4303,0,2.05,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
末路(R2),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),209700,4048,0,2.206,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.65:1.30,0.29:0.42,1
葦海の標(1_スキル命中or被ダメ),ファントム+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209581,4192,0,1.45,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209581,4192,0,1.45,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209581,4192,0,1.45,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209581,4192,0,1.45,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
末路(R2),ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209539,4096,0,2.166,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,ファントム+劇団,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),209484,4164,0,2.316,0.34,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,ファントム+劇団,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209357,2909,0,2.81,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209357,2909,0,2.81,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),ファントム+劇団,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209352,3740,0,2.55,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
末路(R2),残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209279,4441,0,1.916,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼4、戦意200時),209278,3387,0,2.16,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.57,0.16:0.69,1
裁断,ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),209278,3387,0,2.16,1.3,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.57,0.16:0.69,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,209163,3276,0,2.126,0.15,0.4,0.55,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,209163,3276,0,2.126,0.15,0.4,0.55,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209142,4019,0,1.55,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),209142,4019,0,1.55,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),209079,4399,0,1.9,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208957,2934,0,2.49,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208957,2934,0,2.49,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,208945,3139,0,2.016,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,208945,3139,0,2.016,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.82:1.63,0.13:0.75,1
裁断,劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),208906,3276,0,2.376,0.15,0.4,0.4,0,Pyro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),208906,3276,0,2.376,0.15,0.4,0.4,0,Pyro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),208878,4349,0,2.166,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+鍾離,208855,3666,0,2.226,0.9,0,0.4,-0.2,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+鍾離,208855,3666,0,2.226,0.9,0,0.4,-0.2,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),208824,3895,0,2.4,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
裁断,ファントム+劇団,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),208771,3959,0,2.476,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208753,3299,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,ファントム+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208753,3299,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.76:1.52,0.18:0.64,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208753,3299,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208753,3299,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.76:1.52,0.18:0.64,1
裁断,残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208732,4585,0,1.41,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208732,4585,0,1.41,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+残響,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),208702,4827,0,1.85,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,劇団+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),208702,4827,0,1.85,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,劇団+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208672,4400,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,劇団+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208672,4400,0,2.126,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208654,2821,0,2.916,1.09,0,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208654,2821,0,2.916,1.09,0,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),208642,3971,0,2.206,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.66:1.32,0.28:0.44,1
裁断,劇団4(表),攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),208610,3387,0,3.06,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208581,4364,0,1.916,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.66:1.32,0.28:0.44,1
螭龍の剣(R5),ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),208534,2937,0,2.616,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),208534,2937,0,2.616,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),ファントム+劇団,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208530,4019,0,2.166,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),208463,3779,0,2.366,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
螭龍の剣(R5),ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208304,2092,0,2.956,1.59,0.4,0.55,0,Hydro:2、Geo:2、,100,0.97:1.94,0.28:0.43,1
螭龍の剣(R5),ファントム4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208195,2092,0,2.956,1.59,0.4,0.55,0,Hydro:2、Geo:2、,100,1.00:1.88,0.00:1.00,1
螭龍の剣(R5),残響+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208136,3864,0,2.416,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.63:1.27,0.31:0.38,1
裁断,ファントム+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),208039,3094,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),208039,3094,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),208039,3094,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),208039,3094,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
末路(R2),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),208033,4268,0,2.016,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),208003,3114,0,2.416,1.09,0,0.55,0,Hydro:2、Geo:2、,100,0.79:1.57,0.16:0.69,1
末路(R2),残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207992,4648,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
裁断,ファントム+残響,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),207959,4878,0,1.81,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),207959,4878,0,1.81,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
末路(R2),辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207913,4489,0,1.866,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,207886,3754,0,2.376,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.61:1.21,0.34:0.33,1
裁断,劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),207822,2431,0,3.526,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),207822,2431,0,3.526,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),207804,4068,0,2.24,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207788,3649,0,1.9,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207788,3649,0,1.9,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),207526,2649,0,2.99,1.59,0.4,0.4,0,Hydro:2、Geo:2、,100,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),207526,2649,0,2.99,1.59,0.4,0.4,0,Hydro:2、Geo:2、,100,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),ファントム+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207452,3494,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),ファントム+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207452,3494,0,2.766,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),劇団+残響,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),207413,4111,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),劇団+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),207413,4111,0,2.2,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.63:1.27,0.31:0.38,1
末路(R2),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),207413,4476,0,1.9,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
