武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
破魔の弓(R5、2倍),水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84886.67,2829.835,1301.5,2.394,0.15,1.454,0.79,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
破魔の弓(R5、2倍),辰砂4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,84863.24,2332.135,1301.5,2.844,0.9,1.154,0.79,0,Hydro:2、Geo:2、,0,0.56:1.11,0.19:0.61,1
破魔の弓(R5、2倍),辰砂4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,84860.06,2332.135,1301.5,2.844,0.9,1.154,0.79,0,Hydro:2、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,辰砂4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),84833.53,3452.134,0,2.304,0.75,1.154,0.4,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84833.31,2852.194,1301.5,1.754,0.15,0.904,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84833.31,2852.194,1301.5,1.754,0.15,0.904,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84833.31,2852.194,1301.5,1.754,0.15,1.054,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.7539999,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.904,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.904,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.7539999,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.904,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84832.23,1989.014,1301.5,2.354,0.9,0.904,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,84832.23,1989.014,1301.5,2.354,0.55,0.7539999,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.154,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.304,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.304,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.154,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.304,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84824.47,3015.814,1301.5,1.854,0,1.304,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84715.66,2852.194,1301.5,2.354,0.75,0.904,0.7,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84715.66,2852.194,1301.5,2.354,0.75,0.904,0.7,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84715.66,2852.194,1301.5,2.354,0.75,1.054,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+マーヴィカ(灰燼以外、戦意200時)+雲菫,84701.98,1989.014,1301.5,2.604,0.4,1.154,1.05,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼以外)+マーヴィカ(灰燼4、戦意200時)+雲菫,84701.98,1989.014,1301.5,2.604,0.4,1.154,1.05,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),ファントム+水仙の夢,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,0.904,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),ファントム+水仙の夢,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,0.904,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),ファントム+沈淪,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,0.904,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),ファントム+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,0.904,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,1.054,0.75,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),水仙の夢+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84698.43,2247.23,1301.5,2.104,0.3,1.054,0.75,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),84692.47,3730.288,0,2.088,0.7,0.988,0.4,0,Pyro:2、Hydro:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84663.44,2412.608,1301.5,2.704,0.9,0.7539999,1.05,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84638.34,3863.002,1301.5,1.638,0.3,0.288,1.05,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,マーヴィカ(灰燼以外、戦意200時)+雲菫+万葉(翠緑4),84629.97,1825.394,1301.5,2.454,0.7,0.904,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,84606.66,2476.238,1301.5,1.688,0.15,0.988,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,84606.66,2476.238,1301.5,1.688,0.15,0.988,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,84581.87,3275.788,1301.5,1.688,0,0.838,0.85,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.688,0.7,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.838,0.55,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.838,0.55,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.688,0.7,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.838,0.55,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84575.15,2412.608,1301.5,1.688,0.3,0.838,0.55,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
天空弓,しめ縄4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84574.12,3410.2,1301.5,1.954,0.15,1.154,0.65,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.12,0.29:0.42,1
弾弓(R5),ファントム4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84561.77,2552.46,1301.5,1.938,0.75,0.288,0.9,0,Pyro:1、Hydro:2、Geo:1、,0,1.00:1.50,0.00:1.00,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84557.7,2358.775,1301.5,2.438,0.3,0.688,1.45,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84554.53,2358.775,1301.5,2.438,0.3,0.688,1.45,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),84554.11,3015.814,0,2.704,1.05,0.7539999,0.9,0,Pyro:1、Hydro:2、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,雲菫+鍾離+万葉(翠緑4),84550.36,2052.644,1301.5,2.054,0.45,1.054,0.55,-0.2,Hydro:1、Geo:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+万葉(翠緑4),84461.7,3439.408,0,1.888,0.3,0.688,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+鍾離,84409.34,2412.608,1301.5,2.288,0.55,0.688,1.05,-0.2,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
天空弓,しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84379.09,1915.85,1301.5,2.104,0.3,1.154,0.65,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84379.09,1915.85,1301.5,2.104,0.3,1.154,0.65,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84361.94,1825.394,1301.5,2.504,0.9,0.904,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84361.94,1825.394,1301.5,2.504,0.9,0.904,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84361.94,1825.394,1301.5,2.504,0.9,1.054,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84357.38,3275.788,1301.5,2.038,0.75,0.438,0.85,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼以外)+雲菫+万葉(翠緑4),84356.2,1989.014,1301.5,2.104,0.3,0.7539999,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84344.02,2842.069,1301.5,2.304,0.3,1.054,0.95,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84344,2842.069,1301.5,2.304,0.3,0.904,1.1,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84344,2842.069,1301.5,2.304,0.3,0.904,1.1,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84341.03,3219.995,1301.5,2.088,0.15,0.838,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84341.03,3219.995,1301.5,2.088,0.15,0.838,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84341.03,3219.995,1301.5,2.088,0.15,0.988,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84340.84,2842.069,1301.5,2.304,0.3,0.904,1.1,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),ファントム+沈淪,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84340.84,2842.069,1301.5,2.304,0.3,0.904,1.1,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),84340.84,2842.069,1301.5,2.304,0.3,1.054,0.95,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),ファントム+水仙の夢,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84337.88,3219.995,1301.5,2.088,0.15,0.838,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),ファントム+沈淪,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84337.88,3219.995,1301.5,2.088,0.15,0.838,1.1,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),水仙の夢+沈淪,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,84337.88,3219.995,1301.5,2.088,0.15,0.988,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
天空弓,水仙の夢4,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84325.47,1984.1,1301.5,2.304,0.7,1.454,0.15,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.45:0.11,1
天空弓,水仙の夢4,攻撃%+水バフ+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84325.47,1984.1,1301.5,2.304,0.7,1.454,0.15,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84309.3,2248.988,1301.5,2.188,0.9,0.438,0.85,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),84298.48,3439.408,0,2.238,1.05,0.288,0.9,0,Pyro:1、Hydro:2、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84275.84,2848.928,1301.5,1.738,0.9,0.288,0.55,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84269.44,1694.36,1301.5,2.638,0.7,0.688,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84269.44,1694.36,1301.5,2.638,0.7,0.688,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+攻撃%,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84168.83,2672.582,1301.5,2.388,0.7,0.838,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼以外、戦意200時)+雲菫+万葉(翠緑4),84153.91,2052.644,1301.5,2.304,0.7,1.054,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,84117.2,1576.46,1301.5,2.088,0.9,0.288,0.9,0,Hydro:2、Geo:2、,0,1.00:1.50,0.00:1.00,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,84106.66,2248.988,1301.5,1.838,0.15,0.838,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,84106.66,2248.988,1301.5,1.838,0.15,0.838,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,84103.69,1825.394,1301.5,2.304,0.15,1.304,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,84103.69,1825.394,1301.5,2.304,0.15,1.304,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84094.2,1389.13,1301.5,2.704,0.3,1.154,1.25,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),84094.2,1389.13,1301.5,2.704,0.3,1.154,1.25,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84092.74,1969.735,1301.5,3.144,0.7,1.154,1.29,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),84089.6,1969.735,1301.5,3.144,0.7,1.154,1.29,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,84080.07,3503.038,1301.5,1.888,0.75,0.588,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,84075.34,2248.988,1301.5,2.088,0.55,0.838,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,84075.34,2248.988,1301.5,2.088,0.55,0.838,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,84075.34,2248.988,1301.5,2.088,0.55,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,84075.34,2248.988,1301.5,2.088,0.55,0.838,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
