武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+草バフ+会心率,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+草バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+物理バフ+会心率,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+物理バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119466.8,119466.8,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
烈日の後嗣(5),ファントム4,攻撃%+防御%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,973.545,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+HP%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,19142.4,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素熟知+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,187,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+氷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+岩バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+草バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,元チャ+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+防御%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,973.545,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+HP%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,19142.4,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素熟知+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,187,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+氷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+岩バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+草バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,元チャ+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119390.8,119390.8,2675.392,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
黒岩の戦弓(5)フル,沈淪4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119385.2,119385.2,3757.024,615,14577,0.35,0.3,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,沈淪4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119385.2,119385.2,3757.024,615,14577,0.35,0.3,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,沈淪4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),119385.2,119385.2,3757.024,615,14577,0.35,0.3,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,沈淪4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119385.2,119385.2,3757.024,615,14577,0.35,0.3,0,0.89:1.79,,0.65:0.30,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119377.6,119377.6,3491.325,615,14577,0.35,0.5,0,0.80:1.60,,0.25:1.10,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119377.6,119377.6,3491.325,615,14577,0.35,0.5,0,0.80:1.60,,0.56:0.48,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),119377.6,119377.6,3491.325,615,14577,0.35,0.5,0,0.80:1.60,,0.25:1.10,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119377.6,119377.6,3491.325,615,14577,0.35,0.5,0,0.80:1.60,,0.56:0.48,1.6
天空弓(1),灰燼4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119320.4,119320.4,3332.772,615,14577,0.75,0,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),灰燼4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119320.4,119320.4,3332.772,615,14577,0.75,0,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),灰燼4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),119320.4,119320.4,3332.772,615,14577,0.75,0,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),灰燼4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119320.4,119320.4,3332.772,615,14577,0.75,0,0,0.96:1.92,,0.50:0.60,1.6
花飾りの羽,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119319.1,119319.1,3736.427,615,14577,0.5,0,0,0.85:1.69,,0.20:1.19,1.6
花飾りの羽,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),119319.1,119319.1,3736.427,615,14577,0.5,0,0,0.85:1.69,,0.20:1.19,1.6
天空弓(1),黒曜の秘典4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),119282.4,119282.4,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119192.4,119192.4,3789.89,615,14577,0.35,0.4,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),119192.4,119192.4,3789.89,615,14577,0.35,0.4,0,0.81:1.62,,0.57:0.46,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119078.3,119078.3,3757.024,615,14577,0.35,0.15,0,0.92:1.84,,0.32:0.97,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),119078.3,119078.3,3757.024,615,14577,0.35,0.15,0,0.92:1.84,,0.32:0.97,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119073.9,119073.9,2650.532,615,14577,0.35,1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),119073.9,119073.9,2650.532,615,14577,0.35,1,0,0.96:1.91,,0.40:0.79,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),119073.9,119073.9,2650.532,615,14577,0.35,1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),119073.9,119073.9,2650.532,615,14577,0.35,1,0,0.96:1.91,,0.40:0.79,1.6
弾弓(5),黒曜の秘典4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118892,118892,2650.532,615,14577,0.5,0.6,0,1.00:2.00,,0.05:1.50,1.6
弾弓(5),黒曜の秘典4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118892,118892,2650.532,615,14577,0.5,0.6,0,1.00:2.00,,0.05:1.50,1.6
天空弓(1),しめ縄4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),しめ縄4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),しめ縄4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),しめ縄4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),しめ縄4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),しめ縄4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),しめ縄4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118852,118852,3040.766,615,14577,0.35,0.5,0,0.96:1.92,,0.50:0.60,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118785.4,118785.4,4346.176,615,14577,0.35,0.5,0,0.74:1.48,,0.50:0.61,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),118785.4,118785.4,4346.176,615,14577,0.35,0.5,0,0.74:1.48,,0.50:0.61,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+防御%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,973.545,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+防御%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,973.545,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+HP%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,19142.4,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+HP%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,19142.4,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素熟知+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,187,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素熟知+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,187,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+氷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+氷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+岩バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+岩バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+草バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+草バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,元チャ+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,元チャ+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+防御%+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,973.545,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+防御%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,973.545,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+HP%+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,19142.4,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+HP%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,19142.4,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素熟知+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,187,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素熟知+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,187,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+氷バフ+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+氷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+岩バフ+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+岩バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+草バフ+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+草バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,しめ縄4,元チャ+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,しめ縄4,元チャ+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118760.5,118760.5,3496.192,615,14577,0.35,0.5,0,0.89:1.79,,0.65:0.30,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),118688,118688,3100.384,615,14577,0.15,0,0,1.00:2.10,,0.00:1.60,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族),118688,118688,3100.384,615,14577,0.15,0,0,1.00:2.10,,0.00:1.60,1.6
若水,しめ縄4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118550.9,118550.9,3211.368,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118540.3,118540.3,3516.76,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
天空弓(1),黒曜の秘典4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118515.9,118515.9,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
天空弓(1),黒曜の秘典4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),118515.9,118515.9,3332.772,615,14577,0.5,0,0,1.00:2.01,,0.14:1.31,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),118410.5,118410.5,3305.083,615,14577,0.15,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),118410.5,118410.5,3305.083,615,14577,0.15,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族),118410.5,118410.5,3305.083,615,14577,0.15,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族),118410.5,118410.5,3305.083,615,14577,0.15,0.64,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,ファントム4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),118326.3,118326.3,2937.703,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
