武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103798,32601,40,10.01,1.52,2545,0,2.214,0.49,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103793,31409,38,9.87,2.038,2956,0,2.3907,0.33,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.82:1.63,0.25:0.51,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103734,32581,40,10.01,1.52,2545,0,2.214,0.49,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.80:1.50,0.00:1.00,1
漁獲(R5),ファントム4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),103717,31386,38,9.87,1.779,3312,0,2.1176,0.35,1.1776,0.59,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.84:1.50,0.00:1.00,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),103694,30156,36,9.73,1.52,3151,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.58:1.17,0.17:0.67,1
護摩(HP50%以上),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103673,33719,42,10.15,1.52,3197,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103664,32559,40,10.01,2.038,3212,0,2.2507,0.19,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,元チャ+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103662,33715,42,10.15,2.038,3105,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.78:1.55,0.29:0.43,1
ひれ長(R5),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103642,30140,36,9.73,1.52,3383,0,2.26,0.33,0.608,1.322,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.60:1.19,0.47:0.07,1
ひれ長(R5),絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103642,30140,36,9.73,1.52,3383,0,2.26,0.33,0.608,1.322,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.60:1.19,0.15:0.69,1
草薙の稲光,絶縁4,元チャ+雷バフ+元素熟知,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),103641,31363,38,9.87,2.889,3535,0,2.91385,0.3,1.6216,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.40:0.80,0.35:0.30,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+元素熟知,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),103623,31358,38,9.87,2.038,3230,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.58:1.17,0.17:0.67,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103600,32539,40,10.01,2.038,3212,0,2.2507,0.19,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中1),絶縁4,元チャ+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103598,33694,42,10.15,2.038,3105,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.80:1.50,0.00:1.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103593,30126,36,9.73,2.038,2908,0,1.9247,0.33,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.78:1.56,0.28:0.44,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+香菱(6凸)+万葉(翠緑4),103590,32536,40,10.01,1.52,3476,0,1.744,0.42,0.674,0.65,0,0.575,Pyro:2、Electro:1、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+香菱(6凸)+万葉(翠緑4),103590,32536,40,10.01,1.52,3476,0,1.744,0.42,0.674,0.65,0,0.575,Pyro:2、Electro:1、Anemo:1、,0,0.67:1.33,0.08:0.83,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),103587,30124,36,9.73,2.038,2540,0,2.2907,0.63,0.8812001,0.7795,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.78:1.56,0.28:0.44,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103550,31336,38,9.87,2.038,3598,0,1.9247,0.33,0.8152001,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.78:1.56,0.28:0.44,1
草薙の稲光,ファントム+絶縁,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),103542,31333,38,9.87,2.889,3535,0,2.1916,0.3,1.6216,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,ファントム+絶縁,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),103538,31332,38,9.87,2.889,3535,0,2.1916,0.3,1.6216,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103530,31330,38,9.87,2.038,3103,0,2.3907,0.33,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.78:1.56,0.28:0.44,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103523,32515,40,10.01,1.52,4014,0,2.034,0.31,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103523,32515,40,10.01,1.52,4014,0,2.034,0.31,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.08:0.83,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103512,30102,36,9.73,2.038,2908,0,1.9247,0.33,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.81:1.50,0.00:1.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),103505,30101,36,9.73,2.038,2540,0,2.2907,0.63,0.8812001,0.7795,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.81:1.50,0.00:1.00,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),103472,32499,40,10.01,1.52,3593,0,1.844,0.12,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.51:1.02,0.24:0.52,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103469,31311,38,9.87,2.038,3598,0,1.9247,0.33,0.8152001,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.81:1.50,0.00:1.00,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103466,30089,36,9.73,1.52,2782,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.78:1.56,0.28:0.44,1
和璞鳶,絶縁4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),103464,31310,38,9.87,1.52,3812,0,2.144,0.42,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.51:1.02,0.24:0.52,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),103463,30088,36,9.73,1.52,2948,0,1.954,0.63,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.63:1.78,0.50:0.00,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103449,31305,38,9.87,2.038,3103,0,2.3907,0.33,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.81:1.50,0.00:1.00,1
和璞鳶,ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103443,33644,42,10.15,1.52,3812,0,1.464,0.12,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103443,33644,42,10.15,1.52,3812,0,1.464,0.12,1.074,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.08:0.83,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),103442,30082,36,9.73,1.52,3122,0,2.194,0.47,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),103442,30082,36,9.73,1.52,3122,0,2.194,0.47,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.67:1.33,0.08:0.83,1
和璞鳶,ファントム4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族)+万葉(翠緑4),103437,30081,36,9.73,1.32,3593,0,1.634,0.77,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.69:1.38,0.06:0.88,1
護摩(HP50%以下),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103424,32484,40,10.01,2.038,2940,0,2.0847,0.49,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.55:1.78,0.50:0.00,1
和璞鳶,ファントム4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),103418,30075,36,9.73,1.838,2651,0,1.9412,0.47,1.2012,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.94:1.50,0.00:1.00,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),103408,31293,38,9.87,2.171,3785,0,1.9544,0.35,1.3344,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),103408,31293,38,9.87,2.171,3785,0,1.9544,0.35,1.3344,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.74:1.47,0.01:0.97,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103405,31292,38,9.87,2.038,2956,0,2.3907,0.33,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.88:1.50,0.00:1.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),103391,30067,36,9.73,1.52,2908,0,1.624,0.3,0.674,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),103391,30067,36,9.73,1.52,2908,0,1.624,0.3,0.674,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103385,30065,36,9.73,1.52,2782,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.81:1.50,0.00:1.00,1
草薙の稲光,絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),103333,32455,40,10.01,2.371,3589,0,2.27715,0,1.4144,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.40:0.80,0.35:0.30,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103330,31269,38,9.87,1.52,4283,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.51:1.02,0.24:0.52,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103330,31269,38,9.87,1.52,4283,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.51:1.02,0.24:0.52,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103315,31264,38,9.87,2.038,3598,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.58:1.17,0.17:0.67,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103315,31264,38,9.87,2.038,3598,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.58:1.17,0.17:0.67,1
フィヨルド(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103304,33599,42,10.15,1.52,3312,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,240,0.69:1.39,0.37:0.27,1
フィヨルド(R5),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103304,33599,42,10.15,1.52,3312,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,240,0.69:1.39,0.06:0.89,1
死闘の槍(R5、敵2以上),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103297,33596,42,10.15,1.52,3103,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103297,33596,42,10.15,1.52,3103,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.74:1.48,0.01:0.98,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),103296,32444,40,10.01,2.038,2937,0,2.2667,0,0.8152001,1.4515,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),103293,32443,40,10.01,2.038,2937,0,2.2667,0,0.8152001,1.4515,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103292,32443,40,10.01,1.52,2738,0,2.214,0.49,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.72:1.44,0.36:0.28,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103285,30036,36,9.73,1.52,3277,0,1.588,0.33,0.608,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.78:1.56,0.28:0.44,1
和璞鳶,ファントム4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),103285,30037,36,9.73,1.838,3122,0,1.4752,0.47,0.7352,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.85:1.69,0.22:0.57,1
ひれ長(R5),ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103256,33583,42,10.15,1.52,3627,0,2.016,0,1.074,0.942,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.56:1.11,0.19:0.61,1
ひれ長(R5),ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103253,33582,42,10.15,1.52,3627,0,2.016,0,1.074,0.942,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),103248,30026,36,9.73,2.038,3277,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.58:1.17,0.17:0.67,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103243,32427,40,10.01,1.52,3757,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103243,32427,40,10.01,1.52,3757,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.01:0.98,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103240,31242,38,9.87,2.889,3474,0,2.23785,0.49,0.7556,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,100,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103237,31241,38,9.87,2.889,3474,0,2.23785,0.49,0.7556,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,100,0.55:1.12,0.50:0.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),103234,26568,36,9.73,1.52,2450,0,2.024,0.3,1.074,0.65,0,0.575,Electro:2、Anemo:1、Dendro:1、,200,0.78:1.55,0.29:0.43,1
和璞鳶,絶縁4,元チャ+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),103226,33573,42,10.15,2.038,4283,0,1.7147,0.12,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.51:1.02,0.24:0.52,1
草薙の稲光,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103212,31233,38,9.87,2.371,4279,0,2.27715,0,1.4144,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.40:0.80,0.35:0.30,1
草薙の稲光,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),103212,31233,38,9.87,2.371,4279,0,2.27715,0,1.4144,0.86275,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.40:0.80,0.35:0.30,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),103203,30013,36,9.73,1.52,3277,0,1.588,0.33,0.608,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.81:1.50,0.00:1.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),103190,31227,38,9.87,1.52,2931,0,1.814,0.49,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,100,0.78:1.55,0.29:0.43,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+香菱(6凸),103185,33560,42,10.15,2.889,3866,0,2.61385,0,1.6216,0.99225,0,0.45,Pyro:2、Electro:2、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103184,32409,40,10.01,2.889,3724,0,2.80385,0.19,1.6216,0.99225,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+香菱(6凸),103181,33559,42,10.15,2.889,3866,0,2.61385,0,1.6216,0.99225,0,0.45,Pyro:2、Electro:2、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),103180,32407,40,10.01,2.889,3724,0,2.80385,0.19,1.6216,0.99225,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.55:1.12,0.50:0.00,1
護摩(HP50%以下),絶縁4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),103178,31223,38,9.87,1.52,3632,0,1.888,0.63,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.61:1.21,0.48:0.05,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+万葉(翠緑4),103174,31222,38,9.87,1.52,2549,0,2.024,0.3,1.074,0.65,0,0.665,Electro:2、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),103170,26551,36,9.73,1.52,2450,0,2.024,0.3,1.074,0.65,0,0.575,Electro:2、Anemo:1、Dendro:1、,200,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),103157,31217,38,9.87,1.52,2699,0,1.888,0.63,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.82:1.63,0.25:0.51,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ジン(翠緑4)+ベネット(西風、旧貴族),103131,32392,40,10.01,1.52,3277,0,1.258,0,0.608,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
