武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,HP,バフ,バフ共通,元素バフ,バフ落下,会心ダメ期待値,熟知,元素反応,耐性ダウン計算後,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
護摩,しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),142002,3940,9000,34578,1.86,1.08,0,0.78,2.06674,374,2.603429,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心率,トーマ+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141893,3093,9000,23442,1.61,0.33,0,1.28,2.573538,374,2.603429,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141832,2999,9000,20332,1.436,0.19,0.466,0.78,2.627208,287,2.208852,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141832,2999,9000,20332,1.436,0.19,0.466,0.78,2.627208,287,2.208852,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),ファントム+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141831,2625,9000,24220,2.076,1.08,0.466,0.53,2.774728,187,2.215968,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中1),ファントム+長き夜の誓い,元素熟知+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141831,2625,9000,24220,2.076,1.08,0.466,0.53,2.774728,187,2.215968,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141823,3187,9000,27579,1.936,0.19,0.466,1.28,2.627208,100,1.777778,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141823,3187,9000,27579,1.936,0.19,0.466,1.28,2.627208,100,1.777778,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
護摩,楽団+金メッキ,HP%+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141805,3812,9000,34578,1.826,1.08,0.466,0.28,2.573538,160,2.15235,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141795,4017,9000,27579,1.61,0.33,0,1.28,2.237164,374,2.603429,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141758,3057,9000,23442,1.936,0.19,0.466,1.28,2.32248,287,2.208852,0.525,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),141758,3057,9000,23442,1.936,0.19,0.466,1.28,2.32248,287,2.208852,0.525,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141754,2914,9000,23442,1.496,0.75,0.466,0.28,3.10296,187,1.990968,0.525,0.97:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141754,2914,9000,23442,1.496,0.75,0.466,0.28,3.10296,187,1.990968,0.525,0.97:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141741,2810,9000,20332,1.93,1.15,0,0.78,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141741,2810,9000,20332,1.93,1.15,0,0.78,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+元素熟知,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141727,2985,9000,27579,2.03,0.75,0,1.28,2.114525,374,2.378429,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141727,2985,9000,27579,2.03,0.75,0,1.28,2.114525,374,2.378429,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),楽団+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141709,3142,9000,31467,1.61,1.08,0,0.53,2.774728,267,2.392366,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中1),楽団+長き夜の誓い,HP%+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141709,3142,9000,31467,1.61,1.08,0,0.53,2.774728,267,2.392366,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141709,3142,9000,31467,1.61,1.08,0,0.53,2.774728,267,2.392366,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,HP%+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141709,3142,9000,31467,1.61,1.08,0,0.53,2.774728,267,2.392366,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141674,3499,9000,30690,1.61,0.33,0,1.28,2.06674,374,2.603429,0.525,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141674,3499,9000,30690,1.61,0.33,0,1.28,2.06674,374,2.603429,0.525,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141672,2903,9000,20332,2.336,0.59,0.466,1.28,2.114525,474,2.553895,0.45,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141617,3353,9000,27579,1.47,0.19,0,1.28,2.114525,474,2.553895,0.565,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
護摩,しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141574,3364,9000,23442,1.746,0.75,0.466,0.53,2.434818,187,1.990968,0.565,0.85:1.69,,(),(),(),(),(),0.43:0.15,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141530,2939,9000,20332,1.28,0.75,0,0.53,2.627208,374,2.378429,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141530,2939,9000,20332,1.28,0.75,0,0.53,2.627208,374,2.378429,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141529,2741,9000,20332,1.936,0.19,0.466,1.28,2.114525,474,2.553895,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),141529,2741,9000,20332,1.936,0.19,0.466,1.28,2.114525,474,2.553895,0.525,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+元素熟知,マーヴィカ(灰燼以外、戦意200時)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141392,3677,9000,30690,2.476,0.73,0.466,1.28,2.06674,187,2.215968,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141381,2985,9000,27579,1.61,0.33,0,1.28,2.237164,374,2.603429,0.525,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141381,2985,9000,27579,1.61,0.33,0,1.28,2.237164,374,2.603429,0.525,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+会心ダメージ,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141344,3499,9000,30690,2.03,0.75,0,1.28,2.32248,187,1.990968,0.525,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141344,3499,9000,30690,2.03,0.75,0,1.28,2.32248,187,1.990968,0.525,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141343,3499,9000,27330,2.186,0.94,0.466,0.78,2.32248,287,2.208852,0.45,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141341,3972,9000,27579,2.076,0.33,0.466,1.28,2.237164,187,2.215968,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141322,3236,9000,23442,1.87,0.59,0,1.28,2.32248,474,2.553895,0.45,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中1),楽団+長き夜の誓い,元素熟知+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141283,2988,9000,24220,1.61,1.08,0,0.53,2.237164,641,3.033591,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,元素熟知+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141283,2988,9000,24220,1.61,1.08,0,0.53,2.237164,641,3.033591,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,シトラリ(灰燼以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141266,3499,9000,30690,2.03,0.75,0,1.28,1.94306,374,2.378429,0.525,0.61:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,141266,3499,9000,30690,2.03,0.75,0,1.28,1.94306,374,2.378429,0.525,0.61:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141190,3159,9000,27579,1.936,0.19,0.466,1.28,2.627208,100,1.777778,0.565,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141190,3159,9000,27579,1.936,0.19,0.466,1.28,2.627208,100,1.777778,0.565,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+元素熟知+元素熟知,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141189,3147,9000,27579,2.43,1.15,0,1.28,2.114525,374,2.378429,0.45,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
護摩,楽団+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141181,3812,9000,34578,1.61,1.08,0,0.53,2.49592,267,2.392366,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,金メッキ+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141181,3812,9000,34578,1.61,1.08,0,0.53,2.49592,267,2.392366,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),141181,2329,9000,20332,2.796,1.05,0.466,1.28,2.627208,187,1.990968,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),141181,2329,9000,20332,2.796,1.05,0.466,1.28,2.627208,187,1.990968,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+HP%+元素熟知,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141106,3528,9000,34826,1.61,0.33,0,1.28,2.237164,187,2.215968,0.565,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
護摩,しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141077,3364,9000,23442,1.326,0.33,0.466,0.53,2.573538,187,2.215968,0.565,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+元素熟知+元素熟知,マーヴィカ(灰燼以外、戦意200時)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141075,3042,9000,27579,2.01,0.73,0,1.28,2.237164,374,2.603429,0.45,0.79:1.57,,(),(),(),(),(),0.16:0.69,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,トーマ+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141072,2588,9000,20332,2.03,0.75,0,1.28,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+会心率,トーマ+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141072,2588,9000,20332,2.03,0.75,0,1.28,2.627208,374,2.378429,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
護摩,しめ縄+楽団,元素熟知+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141065,3356,9000,27330,1.36,1.08,0,0.28,2.573538,454,2.745317,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
護摩,しめ縄+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141065,3356,9000,27330,1.36,1.08,0,0.28,2.573538,454,2.745317,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
護摩,ファントム+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141061,3228,9000,27330,2.076,1.08,0.466,0.53,2.49592,187,2.215968,0.45,0.69:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+HP%+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),141042,4539,9000,41825,1.8,0.52,0,1.28,2.06674,287,2.433852,0.45,0.69:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141038,2759,9000,20332,1.746,0.75,0.466,0.53,2.114525,454,2.520316,0.565,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141038,2759,9000,20332,1.746,0.75,0.466,0.53,2.114525,454,2.520316,0.565,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
護摩,ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),141010,4081,9000,23442,1.03,0.75,0,0.28,3.10296,374,2.378429,0.45,0.97:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140986,2968,9000,24220,1.3,0.52,0,0.78,2.774728,474,2.778895,0.45,0.94:1.88,,(),(),(),(),(),0.31:0.38,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140986,2968,9000,24220,1.3,0.52,0,0.78,2.774728,474,2.778895,0.45,0.94:1.88,,(),(),(),(),(),0.00:1.00,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140918,2796,9000,24220,1.936,0.94,0.466,0.53,2.627208,367,2.365403,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140918,2796,9000,24220,1.936,0.94,0.466,0.53,2.627208,367,2.365403,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140918,2796,9000,24220,1.936,0.94,0.466,0.53,2.627208,367,2.365403,0.45,0.90:1.80,,(),(),(),(),(),0.35:0.30,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140918,2796,9000,24220,1.936,0.94,0.466,0.53,2.627208,367,2.365403,0.45,0.90:1.80,,(),(),(),(),(),0.04:0.92,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140893,3963,9000,30690,1.936,0.19,0.466,1.28,2.32248,100,1.777778,0.565,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140866,3677,9000,30690,2.43,1.15,0,1.28,2.32248,187,1.990968,0.45,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140827,3563,9000,20332,1.496,0.75,0.466,0.28,2.716805,374,2.378429,0.45,0.93:1.85,,(),(),(),(),(),0.02:0.97,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑以外),140810,2531,9000,20332,2.796,1.05,0.466,1.28,2.114525,374,2.378429,0.45,0.75:1.49,,(),(),(),(),(),0.20:0.61,0,0,1
護摩,ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140788,3093,9000,23442,1.896,1.15,0.466,0.28,2.519025,374,2.378429,0.45,0.87:1.74,,(),(),(),(),(),0.40:0.20,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+元素熟知,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140788,3677,9000,30690,2.43,1.15,0,1.28,1.94306,374,2.378429,0.45,0.61:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140752,4081,9000,23442,1.496,0.75,0.466,0.28,2.519025,374,2.378429,0.45,0.87:1.74,,(),(),(),(),(),0.40:0.20,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140751,4209,9000,23442,1.576,0.33,0.466,0.78,2.573538,187,2.215968,0.45,0.89:1.77,,(),(),(),(),(),0.39:0.23,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),140745,3364,9000,23442,1.53,0.75,0,0.78,1.94306,561,2.691994,0.565,0.61:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),140723,3955,9000,34578,2.686,0.94,0.466,1.28,2.32248,100,1.777778,0.45,0.61:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
