武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193580,2600,24220,2.876,1.91866,508,2.609364,0.61:1.51,,0.50:0.00,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193549,2939,24220,2.55,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193549,2939,24220,2.55,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193521,3104,20332,2.266,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193507,3320,24220,2.016,2.114525,517,2.623718,0.75:1.49,,0.20:0.61,0,0,1
護摩,ファントム+金メッキ,HP%+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193504,3955,34578,1.55,2.434818,367,2.365403,0.85:1.69,,0.43:0.15,0,0,1
護摩,ファントム+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193490,3371,27330,2.266,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193488,3318,24220,1.55,2.114525,891,3.120471,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193380,3029,24220,1.55,3.091,287,2.208852,1.00:2.09,,0.21:0.59,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193318,2741,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),193318,2741,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193293,3222,31467,1.55,2.5842,474,2.553895,0.89:1.78,,0.05:0.90,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193256,3141,27579,1.8,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193256,3141,27579,1.8,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中1),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193233,3138,31467,2.016,3.164,100,1.777778,1.00:2.16,,0.17:0.66,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193194,3371,27330,1.38,2.49592,554,2.906337,0.69:2.17,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193168,2953,31467,3.376,1.91866,321,2.277164,0.61:1.51,,0.50:0.00,0,0,1
護摩,ファントム+長き夜の誓い,HP%+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193130,3955,34578,1.8,2.434818,287,2.208852,0.85:1.69,,0.43:0.15,0,0,1
護摩,金メッキ+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193056,3955,34578,1.8,2.32248,367,2.365403,0.61:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193031,2877,20332,1.3,2.498181,474,2.553895,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193031,2877,20332,1.3,2.498181,474,2.553895,0.87:1.73,,0.08:0.85,0,0,1
護摩,しめ縄4,HP%+HP%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),193026,4667,41825,2.05,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
護摩,長き夜の誓い4,HP%+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192910,4287,34578,2.55,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192908,4083,34578,2.516,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192886,2768,24220,2.55,2.0082,661,2.836325,0.71:1.42,,0.23:0.54,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192878,2869,24220,2.096,2.125,474,2.778895,0.75:1.50,,0.19:0.62,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192785,3327,31467,1.13,2.774728,517,2.848718,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192785,3327,31467,1.13,2.774728,517,2.848718,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192776,3249,31467,1.8,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,HP%+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192776,3249,31467,1.8,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
護摩,しめ縄+金メッキ,HP%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192768,4083,34578,2.016,2.434818,180,1.974684,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192709,3219,20332,1.266,2.627208,330,2.294798,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192709,3219,20332,1.266,2.627208,330,2.294798,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192691,2893,24220,1.55,2.627208,554,2.681337,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192691,2893,24220,1.55,2.627208,554,2.681337,0.90:1.80,,0.04:0.92,0,0,1
護摩,金メッキ4(同元素0),HP%+HP%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192687,4539,41825,1.55,2.32248,330,2.294798,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+HP%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192677,3776,38714,1.55,2.627208,330,2.294798,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+HP%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192677,3776,38714,1.55,2.627208,330,2.294798,0.90:1.80,,0.04:0.92,0,0,1
死闘の槍(R5、敵2以上),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192623,3132,31467,2.016,2.498181,330,2.294798,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),金メッキ4(同元素0),HP%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192623,3132,31467,2.016,2.498181,330,2.294798,0.87:1.73,,0.08:0.85,0,0,1
護摩,長き夜の誓い4,HP%+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192543,4287,34578,2.13,2.49592,100,2.002778,0.69:2.17,,0.50:0.00,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192535,3046,20332,1.386,2.254528,517,2.623718,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192535,3046,20332,1.386,2.254528,517,2.623718,0.79:1.58,,0.15:0.70,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192527,3253,24220,2.096,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192525,3320,24220,1.13,2.774728,517,2.848718,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192525,3320,24220,1.13,2.774728,517,2.848718,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192492,3063,20332,1.266,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192492,3063,20332,1.266,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
和璞鳶,ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192490,3392,31467,2.136,2.333345,287,2.208852,0.82:1.63,,0.13:0.75,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192489,3891,20332,1.92,2.254528,474,2.553895,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192489,3891,20332,1.92,2.254528,474,2.553895,0.79:1.58,,0.15:0.70,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192466,4539,41825,1.596,2.06674,330,2.519798,0.69:1.55,,0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192424,3832,27330,2.516,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192341,2893,24220,2.266,2.114525,554,2.681337,0.75:1.49,,0.20:0.61,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192309,3409,20332,1.92,2.254528,287,2.208852,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192309,3409,20332,1.92,2.254528,287,2.208852,0.79:1.58,,0.15:0.70,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192268,3711,23442,1.8,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192262,3832,27330,2.05,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+HP%+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192259,3742,38714,2.13,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
和璞鳶,長き夜の誓い4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192257,3392,31467,2.716,2.384448,100,2.002778,0.83:1.66,,0.42:0.16,0,0,1
和璞鳶,長き夜の誓い4,HP%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192257,3392,31467,2.716,2.384448,100,2.002778,0.83:1.66,,0.11:0.78,0,0,1
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192253,3499,27330,1.55,2.434818,474,2.553895,0.85:1.69,,0.43:0.15,0,0,1
護摩,しめ縄4,HP%+HP%+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192242,4667,41825,1.63,2.06674,287,2.433852,0.69:1.55,,0.50:0.00,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192235,4539,41825,2.016,1.94306,330,2.294798,0.61:1.55,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+HP%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192204,3407,38714,2.49,2.041125,321,2.502164,0.72:1.44,,0.22:0.56,0,0,1
護摩,しめ縄+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192176,3499,27330,1.8,2.32248,474,2.553895,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192153,3056,24220,3.016,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中0),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192122,3110,31467,2.016,3.164,100,1.777778,1.00:2.16,,0.17:0.66,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192042,3422,31467,1.63,2.237164,474,2.778895,0.79:1.57,,0.16:0.69,0,0,1
護摩,金メッキ+長き夜の誓い,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),192016,3955,34578,1.846,2.06674,367,2.590403,0.69:1.55,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191975,3222,31467,2.016,3.091,100,1.777778,1.00:2.09,,0.21:0.59,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191962,3453,27579,1.766,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191950,2999,20332,1.516,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191950,2999,20332,1.516,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
和璞鳶,ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191940,3392,31467,2.136,2.889568,100,1.777778,0.97:1.94,,0.28:0.44,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191926,2760,24220,2.49,2.041125,508,2.834364,0.72:1.44,,0.22:0.56,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+HP%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191901,3407,38714,2.49,2.03914,321,2.502164,0.69:1.51,,0.50:0.00,0,0,1
千岩長槍(R5),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191873,2912,24220,1.55,2.735384,474,2.553895,0.93:1.86,,0.32:0.36,0,0,1
千岩長槍(R5),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191873,2912,24220,1.55,2.735384,474,2.553895,0.93:1.86,,0.01:0.98,0,0,1
護摩,長き夜の誓い4,HP%+HP%+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191869,4547,37937,1.8,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191864,2938,24220,3.136,1.810264,474,2.553895,0.64:1.27,,0.31:0.39,0,0,1
護摩,金メッキ4(同元素0),元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191837,3703,27330,1.13,2.573538,517,2.848718,0.89:1.77,,0.39:0.23,0,0,1
匣中滅龍(R5),ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191755,2953,31467,2.376,1.996872,508,2.609364,0.71:1.41,,0.24:0.53,0,0,1
死闘の槍(R5、敵2以上),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191748,2678,24220,1.846,2.639861,367,2.590403,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵2以上),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191748,2678,24220,1.846,2.639861,367,2.590403,0.91:1.81,,0.04:0.93,0,0,1
赤砂の杖(スキル命中1),しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191737,3101,24220,1.55,2.627208,474,2.553895,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+ファントム,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191737,3101,24220,1.55,2.627208,474,2.553895,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191730,3165,24220,2.016,2.114525,554,2.681337,0.75:1.49,,0.20:0.61,0,0,1
和璞鳶,しめ縄4,HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191701,3532,31467,1.75,2.384448,287,2.433852,0.83:1.66,,0.42:0.16,0,0,1
和璞鳶,しめ縄4,HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191701,3532,31467,1.75,2.384448,287,2.433852,0.83:1.66,,0.11:0.78,0,0,1
和璞鳶,ファントム4,HP%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),191676,3392,31467,2.136,2.884,100,1.777778,1.00:1.88,,0.00:1.00,0,0,1
