武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88251,4276,34578,0.9859999,3.01624,330,2.519798,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88249,3972,20332,1.286,3.044,330,2.294798,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88249,3972,20332,1.286,3.044,330,2.294798,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,火魔女4(1),元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88248,4870,27330,1.075,3.01624,287,2.658852,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),ファントム+火魔女,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88244,3647,20332,1.586,3.044,287,2.208852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),ファントム+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88244,3647,20332,1.586,3.044,287,2.208852,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,ファントム+金メッキ,HP%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88228,3955,34578,1.856,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女+金メッキ,HP%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88228,3955,34578,1.856,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88218,3939,20332,1.211,3.044,287,2.433852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88218,3939,20332,1.211,3.044,287,2.433852,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88217,4185,24220,1.886,2.501645,554,2.681337,0.87:1.73,,0.38:0.85,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88217,4185,24220,1.886,2.501645,554,2.681337,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,ファントム+金メッキ,HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88212,5121,34578,1.886,2.317065,367,2.365403,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,火魔女+金メッキ,HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88212,5121,34578,1.886,2.317065,367,2.365403,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,金メッキ4(同元素0),元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88206,4870,27330,1.736,2.317065,517,2.623718,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,火魔女4(1),HP%+HP%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88197,5392,37937,1.045,2.870178,100,2.002778,0.97:1.93,,0.61:0.39,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88186,4691,31467,1.35,2.643485,474,2.778895,0.91:1.81,,0.34:0.93,0,0,1.6
護摩,金メッキ4(同元素0),HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88185,4276,34578,0.9859999,3.014,330,2.519798,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,火魔女4(1),元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88182,4870,27330,1.075,3.014,287,2.658852,1.00:2.01,,0.57:0.47,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88180,3941,20332,0.97,3.044,554,2.681337,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88180,3941,20332,0.97,3.044,554,2.681337,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88180,3941,20332,0.97,3.044,554,2.681337,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88180,3941,20332,0.97,3.044,554,2.681337,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88162,3499,27330,1.856,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88162,3499,27330,1.856,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄4,HP%+炎バフ+HP%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88155,5520,37937,1.786,2.317065,100,1.777778,0.81:1.62,,0.76:0.08,0,0,1.6
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88150,4181,27579,1.045,3.044,287,2.433852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88150,4181,27579,1.045,3.044,287,2.433852,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,しめ縄+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88145,4936,30690,1.286,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88131,4464,31467,1.27,3.044,517,2.623718,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88131,4464,31467,1.27,3.044,517,2.623718,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,ファントム+火魔女,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88130,5121,34578,1.616,3.01624,100,2.002778,0.93:2.17,,0.80:0.00,0,0,1.6
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88129,3633,20332,1.32,2.94242,474,2.553895,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88129,3633,20332,1.32,2.94242,474,2.553895,0.99:1.97,,0.26:1.09,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88118,4221,27579,1.286,2.501645,517,2.623718,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,金メッキ4(同元素0),元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88110,4556,23442,1.286,2.317065,517,2.623718,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,しめ縄+金メッキ,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88103,5250,34578,1.27,2.870178,367,2.365403,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,火魔女4(1),HP%+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88089,4808,30690,1.045,2.317065,474,2.778895,0.81:1.62,,0.76:0.08,0,0,1.6
匣中滅龍(R5),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88067,2953,31467,2.216,2.926685,321,2.277164,0.98:1.96,,0.57:0.46,0,0,1.6
匣中滅龍(R5),ファントム4,HP%+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88067,2953,31467,2.216,2.926685,321,2.277164,0.98:1.96,,0.26:1.08,0,0,1.6
護摩,ファントム+火魔女,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88065,5121,34578,1.616,3.014,100,2.002778,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,ファントム4,HP%+HP%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88047,5705,41825,1.42,3.294,100,1.777778,1.00:2.29,,0.74:0.13,0,0,1.6
護摩,ファントム4,HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88047,5705,41825,1.42,3.294,100,1.777778,1.00:2.29,,0.43:0.75,0,0,1.6
護摩,金メッキ4(同元素0),HP%+攻撃%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88021,4287,34578,1.24,2.870178,330,2.294798,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,ファントム+火魔女,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88021,5121,34578,1.15,3.01624,287,2.433852,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88016,4058,20332,0.986,3.044,517,2.623718,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),88016,4058,20332,0.986,3.044,517,2.623718,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88015,4461,31467,1.816,2.643485,287,2.433852,0.91:1.81,,0.34:0.93,0,0,1.6
護摩,金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),88004,4224,23442,0.8200001,2.8428,704,2.89417,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,ファントム+火魔女,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),88000,4537,27330,1.616,2.450104,474,2.778895,0.85:1.70,,0.72:0.16,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87994,4457,24220,1.27,3.044,517,2.623718,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87994,4457,24220,1.27,3.044,517,2.623718,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),87980,3392,24220,1.44,3.044,474,2.553895,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),87980,3392,24220,1.44,3.044,474,2.553895,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87973,4214,20332,1.286,2.501645,517,2.623718,0.87:1.73,,0.38:0.85,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87969,2968,24220,1.74,3.044,474,2.553895,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87969,2968,24220,1.74,3.044,474,2.553895,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,ファントム+火魔女,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87956,5121,34578,1.15,3.014,287,2.433852,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,金メッキ4(同元素0),HP%+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87951,5454,34578,1.27,2.8428,330,2.294798,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,ファントム4,元素熟知+攻撃%+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87943,4036,27330,1.39,2.966145,287,2.208852,0.99:1.98,,0.58:0.44,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87928,3250,24220,1.74,2.501645,661,2.836325,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,しめ縄+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87911,4665,27330,1.27,2.8428,554,2.681337,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女4(1),元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87889,3703,27330,1.465,2.8428,287,2.433852,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87879,3507,23442,1.456,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87866,3876,24220,1.77,2.94242,474,2.553895,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87866,3876,24220,1.77,2.94242,474,2.553895,0.99:1.97,,0.26:1.09,0,0,1.6
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87866,4134,24220,1.436,2.812608,517,2.848718,0.95:1.90,,0.60:0.40,0,0,1.6
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87866,4134,24220,1.436,2.812608,517,2.848718,0.95:1.90,,0.29:1.02,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87847,4558,31467,1.77,2.501645,474,2.553895,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,しめ縄+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87845,5250,34578,1.316,3.01624,180,2.199684,0.93:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,元素熟知+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),87843,4153,27330,1.44,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
赤砂の杖(スキル命中1),ファントム4,HP%+HP%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87834,4878,38714,1.42,3.093,287,2.208852,1.00:2.09,,0.20:1.21,0,0,1.6
護摩,しめ縄+金メッキ,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87804,5250,34578,1.736,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87804,3955,34578,1.286,2.450104,517,2.848718,0.85:1.70,,0.72:0.16,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87802,3974,20332,1.486,2.94242,287,2.208852,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87802,3974,20332,1.486,2.94242,287,2.208852,0.99:1.97,,0.26:1.09,0,0,1.6
護摩,火魔女4(1),HP%+HP%+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87797,4539,41825,1.465,2.317065,287,2.433852,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,しめ縄4,HP%+炎バフ+HP%,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87785,5834,41825,1.816,2.450104,100,2.002778,0.85:1.70,,0.72:0.16,0,0,1.6
護摩,火魔女4(1),元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87783,4870,27330,1.541,2.450104,287,2.658852,0.85:1.70,,0.72:0.16,0,0,1.6
死闘の槍(R5、敵1のみ),ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87781,4319,31467,1.42,3.02,474,2.553895,1.00:2.02,,0.23:1.14,0,0,1.6
護摩,しめ縄+金メッキ,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87780,5250,34578,1.316,3.014,180,2.199684,1.00:2.01,,0.57:0.47,0,0,1.6
和璞鳶,しめ縄4,元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87779,4394,20332,1.44,2.663488,287,2.208852,0.91:1.82,,0.64:0.32,0,0,1.6
和璞鳶,しめ縄4,元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87779,4394,20332,1.44,2.663488,287,2.208852,0.91:1.82,,0.33:0.94,0,0,1.6
護摩,ファントム+火魔女,HP%+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87771,3955,34578,1.54,2.8428,287,2.208852,0.85:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87755,4027,20332,1.045,2.501645,661,3.061326,0.87:1.73,,0.38:0.85,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87725,4215,24220,1.736,3.044,330,2.294798,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87725,4215,24220,1.736,3.044,330,2.294798,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,しめ縄+ファントム,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87709,5250,34578,1.42,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄+火魔女,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87709,5250,34578,1.42,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87688,4035,24220,1.466,3.124,367,2.590403,1.00:2.12,,0.49:0.62,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87688,4035,24220,1.466,3.124,367,2.590403,1.00:2.12,,0.18:1.24,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87688,4035,24220,1.466,3.124,367,2.590403,1.00:2.12,,0.49:0.62,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87688,4035,24220,1.466,3.124,367,2.590403,1.00:2.12,,0.18:1.24,0,0,1.6
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87678,3499,27330,1.74,2.317065,661,2.836325,0.81:1.62,,0.76:0.08,0,0,1.6
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87675,4425,31467,1.42,3.404,287,2.208852,1.00:2.40,,0.35:0.90,0,0,1.6
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87675,4425,31467,1.42,3.404,287,2.208852,1.00:2.40,,0.04:1.52,0,0,1.6
護摩,しめ縄4,元素熟知+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87658,5006,23442,1.02,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87634,4242,20332,1.331,2.663488,287,2.433852,0.91:1.82,,0.64:0.32,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),87634,4242,20332,1.331,2.663488,287,2.433852,0.91:1.82,,0.33:0.94,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87632,3722,20332,1.786,2.3778,474,2.553895,0.83:1.66,,0.41:0.78,0,0,1.6
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),87626,3988,24220,1.541,2.643485,474,3.003896,0.91:1.81,,0.34:0.93,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87621,4176,27579,1.32,2.94242,287,2.208852,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87621,4176,27579,1.32,2.94242,287,2.208852,0.99:1.97,,0.26:1.09,0,0,1.6
赤砂の杖(スキル命中1),しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87615,3844,20332,1.436,3.044,287,2.208852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),しめ縄+ファントム,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87615,3844,20332,1.436,3.044,287,2.208852,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),しめ縄+火魔女,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87615,3844,20332,1.436,3.044,287,2.208852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),しめ縄+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),87615,3844,20332,1.436,3.044,287,2.208852,1.00:2.04,,0.22:1.16,0,0,1.6
